dict	L	pc_page	pc_col	k1	k2	line	batch	batch_date	process	directive	tag_context	old	new
mw						450639	batch_20260804	2026-08-04	human	new	text	¦ a group of letters &c. so combined (as <s>ac</s> or <s>hal</s> in the <s1>ŚivaSūtra</s1>s), <ls>Pāṇ. i, 1, 1</ls> &c.<info lex="inh"/>	¦ a group of letters <ab>&c.</ab> so combined (as <s>ac</s> or <s>hal</s> in the <s1>ŚivaSūtra</s1>s), <ls>Pāṇ. i, 1, 1</ls> <ab>&c.</ab><info lex="inh"/>
mw						450651	batch_20260804	2026-08-04	human	new	text	<s>praty-˚AhArya</s> ¦ <lex>mfn.</lex> to be taken back or withheld &c.<info lex="m:f:n"/>	<s>praty-˚AhArya</s> ¦ <lex>mfn.</lex> to be taken back or withheld <ab>&c.</ab><info lex="m:f:n"/>
mw						450703	batch_20260804	2026-08-04	human	new	text	<s>praty-uta</s> ¦ <lex>ind.</lex> on the contrary, rather, even, <ls>Kāv.</ls>; <ls>Kathās.</ls>; <ls>Pur.</ls> &c. (<ab>cf.</ab> <hom>2.</hom> <s>uta/</s>). <info lex="ind"/><info hui="b"/>	<s>praty-uta</s> ¦ <lex>ind.</lex> on the contrary, rather, even, <ls>Kāv.</ls>; <ls>Kathās.</ls>; <ls>Pur.</ls> <ab>&c.</ab> (<ab>cf.</ab> <hom>2.</hom> <s>uta/</s>). <info lex="ind"/><info hui="b"/>
mw						450742	batch_20260804	2026-08-04	human	new	text	<s>praty-uttara</s> ¦ &c. See <ab>p.</ab> 664.<info hui="b"/>	<s>praty-uttara</s> ¦ <ab>&c.</ab> See <ab>p.</ab> 664.<info hui="b"/>
mw						450749	batch_20260804	2026-08-04	human	new	text	<s>praty-ut-TA</s> ¦ (√ <s>sTA</s>) <ab>P.</ab> <s>-tizWati</s> to rise up before (<ab>acc.</ab>), rise to salute, go to meet, <ls>Br.</ls>; <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info verb="pre" cp="P" parse="prati+ud+sTA"/>	<s>praty-ut-TA</s> ¦ (√ <s>sTA</s>) <ab>P.</ab> <s>-tizWati</s> to rise up before (<ab>acc.</ab>), rise to salute, go to meet, <ls>Br.</ls>; <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info verb="pre" cp="P" parse="prati+ud+sTA"/>
mw						450752	batch_20260804	2026-08-04	human	new	text	<s>praty-˚utTAna</s> ¦ <lex>n.</lex> rising from a seat to welcome a visitor, respectful salutation or reception, <ls>Mn.</ls>; <ls>Gaut.</ls>; <ls>MBh.</ls> &c.<info lex="n"/>	<s>praty-˚utTAna</s> ¦ <lex>n.</lex> rising from a seat to welcome a visitor, respectful salutation or reception, <ls>Mn.</ls>; <ls>Gaut.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="n"/>
mw						450773	batch_20260804	2026-08-04	human	new	text	<s>praty-ut-panna</s> ¦ <lex>mfn.</lex> (√ <s>pad</s>) existing at the present moment, present, prompt, ready, <ls>MBh.</ls>; <ls>Kāv.</ls> &c.<info lex="m:f:n"/>	<s>praty-ut-panna</s> ¦ <lex>mfn.</lex> (√ <s>pad</s>) existing at the present moment, present, prompt, ready, <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						450820	batch_20260804	2026-08-04	human	new	text	<div n="to"/>to rise and go towards (<ab>acc.</ab>), <ls>ib.</ls> &c.<info verb="pre" cp="P" parse="prati+ud+i"/>	<div n="to"/>to rise and go towards (<ab>acc.</ab>), <ls>ib.</ls> <ab>&c.</ab><info verb="pre" cp="P" parse="prati+ud+i"/>
mw						450832	batch_20260804	2026-08-04	human	new	text	<s>praty-ud-√ gam</s> ¦ <ab>P.</ab> <s>-gacCati</s> (<lang>ep.</lang> also <ab>Ā.</ab> <s>˚te</s>), to go out towards, advance to meet (a friend or an enemy), <ls>Mn.</ls>; <ls>MBh.</ls> &c.;	<s>praty-ud-√ gam</s> ¦ <ab>P.</ab> <s>-gacCati</s> (<lang>ep.</lang> also <ab>Ā.</ab> <s>˚te</s>), to go out towards, advance to meet (a friend or an enemy), <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab>;
mw						450846	batch_20260804	2026-08-04	human	new	text	<s>praty-˚udgati</s> ¦ <lex>f.</lex> (<ls>Kād.</ls> &c.) going forth towards, rising from a seat (as a mark of respect) and going out to meet (<ab>esp.</ab> a guest). <info lex="f"/>	<s>praty-˚udgati</s> ¦ <lex>f.</lex> (<ls>Kād.</ls> <ab>&c.</ab>) going forth towards, rising from a seat (as a mark of respect) and going out to meet (<ab>esp.</ab> a guest). <info lex="f"/>
mw						450849	batch_20260804	2026-08-04	human	new	text	<s>praty-˚udgama</s> ¦ <lex>m.</lex> (<ls>Ragh.</ls> &c.) going forth towards, rising from a seat (as a mark of respect) and going out to meet (<ab>esp.</ab> a guest). <info lex="m"/>	<s>praty-˚udgama</s> ¦ <lex>m.</lex> (<ls>Ragh.</ls> <ab>&c.</ab>) going forth towards, rising from a seat (as a mark of respect) and going out to meet (<ab>esp.</ab> a guest). <info lex="m"/>
mw						450861	batch_20260804	2026-08-04	human	new	text	<s>praty-˚udgamanIya</s> ¦ <lex>n.</lex> a clean suit of clothes, the upper and lower garments as worn at meals &c., <ls>L.</ls><info lex="n"/>	<s>praty-˚udgamanIya</s> ¦ <lex>n.</lex> a clean suit of clothes, the upper and lower garments as worn at meals <ab>&c.</ab>, <ls>L.</ls><info lex="n"/>
mw						450921	batch_20260804	2026-08-04	human	new	text	<s>praty-ud-√ yA</s> ¦ <ab>P.</ab> <s>-yAti</s>, to rise and go towards or against, go to meet (a friend or an enemy), <ls>MBh.</ls>; <ls>Kāv.</ls> &c.<info verb="pre" cp="P" parse="prati+ud+yA"/>	<s>praty-ud-√ yA</s> ¦ <ab>P.</ab> <s>-yAti</s>, to rise and go towards or against, go to meet (a friend or an enemy), <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab><info verb="pre" cp="P" parse="prati+ud+yA"/>
mw						450930	batch_20260804	2026-08-04	human	new	text	<s>praty-˚udyAna</s> ¦ <lex>n.</lex> the act of going forth against &c., <ls>L.</ls><info lex="n"/>	<s>praty-˚udyAna</s> ¦ <lex>n.</lex> the act of going forth against <ab>&c.</ab>, <ls>L.</ls><info lex="n"/>
mw						450948	batch_20260804	2026-08-04	human	new	text	<s>praty-˚upakAra</s> ¦ <lex>m.</lex> returning a service or favour, gratitude, <ls>MBh.</ls>; <ls>Kāv.</ls> &c.<info lex="m"/>	<s>praty-˚upakAra</s> ¦ <lex>m.</lex> returning a service or favour, gratitude, <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab><info lex="m"/>
mw						451036	batch_20260804	2026-08-04	human	new	text	<s>praty-upasTita</s> ¦ <lex>mfn.</lex> come near to (<ab>acc.</ab>), approached, arrived, <ls>MBh.</ls>; <ls>Hariv.</ls> &c.<info lex="m:f:n"/>	<s>praty-upasTita</s> ¦ <lex>mfn.</lex> come near to (<ab>acc.</ab>), approached, arrived, <ls>MBh.</ls>; <ls>Hariv.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						451051	batch_20260804	2026-08-04	human	new	text	¦ happened, occurred (or about to happen, imminent), <ls>MBh.</ls>; <ls>Kāv.</ls> &c.<info lex="inh"/>	¦ happened, occurred (or about to happen, imminent), <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab><info lex="inh"/>
mw						451124	batch_20260804	2026-08-04	human	new	text	<s>praty-˚Uha</s> ¦ <lex>m.</lex> an obstacle, impediment, <ls>MBh.</ls>; <ls>Kāv.</ls> &c.<info lex="m"/>	<s>praty-˚Uha</s> ¦ <lex>m.</lex> an obstacle, impediment, <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab><info lex="m"/>
mw						451192	batch_20260804	2026-08-04	human	new	text	<div n="to"/>to spread, extend (<ab>intrans.</ab>; <ab>P.</ab> <ab>trans.</ab> and <ab>intrans.</ab>), become larger or wider, increase, <ls>RV.</ls> &c. &c.;	<div n="to"/>to spread, extend (<ab>intrans.</ab>; <ab>P.</ab> <ab>trans.</ab> and <ab>intrans.</ab>), become larger or wider, increase, <ls>RV.</ls> <ab>&c.</ab> <ab>&c.</ab>;
mw						451193	batch_20260804	2026-08-04	human	new	text	<div n="to"/>to spread abroad (as a name, rumour &c.), become known or celebrated, <ls>MBh.</ls>; <ls>Kāv.</ls> &c.;	<div n="to"/>to spread abroad (as a name, rumour <ab>&c.</ab>), become known or celebrated, <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab>;
mw						451197	batch_20260804	2026-08-04	human	new	text	<div n="to"/>to spread, extend, increase, <ls>RV.</ls> &c. &c. (<s>praTayati-tarAm</s>, <ls>Ratnāv. iv, 3</ls>; <ab>Ā.</ab> <ab>intr.</ab> <ls>RV.</ls>; <ls>AV.</ls>);	<div n="to"/>to spread, extend, increase, <ls>RV.</ls> <ab>&c.</ab> <ab>&c.</ab> (<s>praTayati-tarAm</s>, <ls>Ratnāv. iv, 3</ls>; <ab>Ā.</ab> <ab>intr.</ab> <ls>RV.</ls>; <ls>AV.</ls>);
mw						451221	batch_20260804	2026-08-04	human	new	text	¦ the place for spreading &c., <ls>TBr.</ls><info lex="inh"/>	¦ the place for spreading <ab>&c.</ab>, <ls>TBr.</ls><info lex="inh"/>
mw						451239	batch_20260804	2026-08-04	human	new	text	<s>praTa/yat</s> ¦ <lex>mfn.</lex> spreading out, extending &c., <ls>AV.</ls> &c. &c.<info lex="m:f:n"/>	<s>praTa/yat</s> ¦ <lex>mfn.</lex> spreading out, extending <ab>&c.</ab>, <ls>AV.</ls> <ab>&c.</ab> <ab>&c.</ab><info lex="m:f:n"/>
mw						451257	batch_20260804	2026-08-04	human	new	text	¦ divulged, displayed, published, known, celebrated, <ls>MBh.</ls>; <ls>Kāv.</ls> &c.<info lex="inh"/>	¦ divulged, displayed, published, known, celebrated, <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab><info lex="inh"/>
mw						451293	batch_20260804	2026-08-04	human	new	text	<s>praTima/n</s> ¦ <lex>m.</lex> extension, width, greatness, <ls>RV.</ls> &c. &c. (<ab>instr.</ab> <s>praTinA/</s>, <ls>RV.</ls>)<info lex="m"/>	<s>praTima/n</s> ¦ <lex>m.</lex> extension, width, greatness, <ls>RV.</ls> <ab>&c.</ab> <ab>&c.</ab> (<ab>instr.</ab> <s>praTinA/</s>, <ls>RV.</ls>)<info lex="m"/>
mw						451336	batch_20260804	2026-08-04	human	new	text	¦ preceding, initial, chief, principal, most excellent, <ls>RV.</ls> &c. &c.<info lex="inh"/>	¦ preceding, initial, chief, principal, most excellent, <ls>RV.</ls> <ab>&c.</ab> <ab>&c.</ab><info lex="inh"/>
mw						451406	batch_20260804	2026-08-04	human	new	text	<div n="P"/> original, primary, <ls>RV.</ls> &c. &c.;	<div n="P"/> original, primary, <ls>RV.</ls> <ab>&c.</ab> <ab>&c.</ab>;
mw						451419	batch_20260804	2026-08-04	human	new	text	<s>praTama—tas</s> ¦ <lex>ind.</lex> first, at first, firstly, <ls>Lāṭy.</ls>; <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="ind"/>	<s>praTama—tas</s> ¦ <lex>ind.</lex> first, at first, firstly, <ls>Lāṭy.</ls>; <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="ind"/>
mw						451632	batch_20260804	2026-08-04	human	new	text	¦ standing or placed on the right (with √ <s>kf</s>, or <s>pra-√ kf</s>, ‘to turn towards persons or things so as to place them on one's right’, ‘turn the right side towards’ as a token of respect), <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="inh"/>	¦ standing or placed on the right (with √ <s>kf</s>, or <s>pra-√ kf</s>, ‘to turn towards persons or things so as to place them on one's right’, ‘turn the right side towards’ as a token of respect), <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="inh"/>
mw						451641	batch_20260804	2026-08-04	human	new	text	<s>pra-dakziRa/m</s> ¦ (<s>a/m</s>), <lex>ind.</lex> from left to right, so that the <ab n="reverential">r˚</ab> side is turned towards a person or object, <ls>AV.</ls> &c. &c. (also <ab>ibc.</ab>; <ab>cf.</ab> <ab>comp.</ab> below; with √ <s>kf</s> and <s>pra-√ kf</s> as above)<info lex="ind"/>	<s>pra-dakziRa/m</s> ¦ (<s>a/m</s>), <lex>ind.</lex> from left to right, so that the <ab n="reverential">r˚</ab> side is turned towards a person or object, <ls>AV.</ls> <ab>&c.</ab> <ab>&c.</ab> (also <ab>ibc.</ab>; <ab>cf.</ab> <ab>comp.</ab> below; with √ <s>kf</s> and <s>pra-√ kf</s> as above)<info lex="ind"/>
mw						451647	batch_20260804	2026-08-04	human	new	text	<s>pra-dakziRa</s> ¦ <lex>mfn.</lex> turning the right side towards, circumambulation from left to right of a person or object (<ab>gen.</ab> or <ab>comp.</ab>; with √ <s>kf</s> or √ <hom>1.</hom> <s>dA</s> <ab>dat.</ab> <ab>gen.</ab> or <ab>loc.</ab>) as a kind of worship, <ls>R.</ls>; <ls>Kathās.</ls>; <ls>Pañcat.</ls>; <ls>RTL. 68, 2</ls>; <ls n="RTL.">145</ls> &c.<info lex="m:f:n"/>	<s>pra-dakziRa</s> ¦ <lex>mfn.</lex> turning the right side towards, circumambulation from left to right of a person or object (<ab>gen.</ab> or <ab>comp.</ab>; with √ <s>kf</s> or √ <hom>1.</hom> <s>dA</s> <ab>dat.</ab> <ab>gen.</ab> or <ab>loc.</ab>) as a kind of worship, <ls>R.</ls>; <ls>Kathās.</ls>; <ls>Pañcat.</ls>; <ls>RTL. 68, 2</ls>; <ls n="RTL.">145</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						451689	batch_20260804	2026-08-04	human	new	text	<s>pradakziRI-√ kf</s> ¦ <ab>P.</ab> <ab>Ā.</ab> <s>-karoti</s>, <s>-kurute</s>, to turn the right side towards (<ab>acc.</ab>), go round from left to right, <ls>MBh.</ls>; <ls>Kāv.</ls> &c.<info verb="gati" cp="PĀ" parse="pradakziRI+kf"/>	<s>pradakziRI-√ kf</s> ¦ <ab>P.</ab> <ab>Ā.</ab> <s>-karoti</s>, <s>-kurute</s>, to turn the right side towards (<ab>acc.</ab>), go round from left to right, <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab><info verb="gati" cp="PĀ" parse="pradakziRI+kf"/>
mw						451692	batch_20260804	2026-08-04	human	new	text	<s>pra-dagDa</s> ¦ &c. See <s>pra-√ dah</s>.<info hui="a"/>	<s>pra-dagDa</s> ¦ <ab>&c.</ab> See <s>pra-√ dah</s>.<info hui="a"/>
mw						451701	batch_20260804	2026-08-04	human	new	text	<s>pra-datta</s> ¦ &c. See <s>pra-</s> √ <hom>1.</hom> <s>dA</s>.<info hui="a"/>	<s>pra-datta</s> ¦ <ab>&c.</ab> See <s>pra-</s> √ <hom>1.</hom> <s>dA</s>.<info hui="a"/>
mw						451731	batch_20260804	2026-08-04	human	new	text	<s>pra-darSa</s> ¦ &c. See <s>pra-√ dfS</s>.<info hui="a"/>	<s>pra-darSa</s> ¦ <ab>&c.</ab> See <s>pra-√ dfS</s>.<info hui="a"/>
mw						451737	batch_20260804	2026-08-04	human	new	text	<s>pra-dava</s> ¦ <s>˚vya</s> &c. See <s>pra-</s> √ <hom>2.</hom> <s>du</s>.<info hui="a"/>	<s>pra-dava</s> ¦ <s>˚vya</s> <ab>&c.</ab> See <s>pra-</s> √ <hom>2.</hom> <s>du</s>.<info hui="a"/>
mw						451743	batch_20260804	2026-08-04	human	new	text	<s>pra-√ dah</s> ¦ <ab>P.</ab> <s>-dahati</s> (<lang>ep.</lang> also <ab>Ā.</ab> <s>˚te</s>), to burn, consume, destroy, <ls>AV.</ls> &c. &c.:	<s>pra-√ dah</s> ¦ <ab>P.</ab> <s>-dahati</s> (<lang>ep.</lang> also <ab>Ā.</ab> <s>˚te</s>), to burn, consume, destroy, <ls>AV.</ls> <ab>&c.</ab> <ab>&c.</ab>:
mw						451744	batch_20260804	2026-08-04	human	new	text	<div n="vp"/><ab>Pass.</ab> <s>-dahyate</s> (<lang>ep.</lang> also <s>˚ti</s>), to take fire, be burnt, burn, <ls>MBh.</ls>; <ls>Kāv.</ls> &c.:	<div n="vp"/><ab>Pass.</ab> <s>-dahyate</s> (<lang>ep.</lang> also <s>˚ti</s>), to take fire, be burnt, burn, <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab>:
mw						451764	batch_20260804	2026-08-04	human	new	text	<div n="to"/>to give away, give, offer, present, grant, bestow, <ls>RV.</ls> &c. &c. (with or <ab>scil.</ab> <s>BAryAm</s>, to give in marriage; with <s>prativacas</s>, to <ab n="grant">g˚</ab> an answer; with <s>pravfttim</s>, to information about an event; with <s>yudDam</s>, to <ab n="grant">g˚</ab> battle; with <s>dvaMdva-yudDam</s>, to engage in single combat; with <s>vidyAm</s>, to communicate or impart knowledge; with <s>hutA<srs/>Sanam</s>, to set fire to);	<div n="to"/>to give away, give, offer, present, grant, bestow, <ls>RV.</ls> <ab>&c.</ab> <ab>&c.</ab> (with or <ab>scil.</ab> <s>BAryAm</s>, to give in marriage; with <s>prativacas</s>, to <ab n="grant">g˚</ab> an answer; with <s>pravfttim</s>, to information about an event; with <s>yudDam</s>, to <ab n="grant">g˚</ab> battle; with <s>dvaMdva-yudDam</s>, to engage in single combat; with <s>vidyAm</s>, to communicate or impart knowledge; with <s>hutA<srs/>Sanam</s>, to set fire to);
mw						451767	batch_20260804	2026-08-04	human	new	text	<div n="to"/>to restore (anything lost &c.), <ls>Mn.</ls>;	<div n="to"/>to restore (anything lost <ab>&c.</ab>), <ls>Mn.</ls>;
mw						451770	batch_20260804	2026-08-04	human	new	text	<div n="vp"/><ab>Pass.</ab> <s>-dIyate</s>, to be given away, be given, <ls>Mn.</ls>; <ls>MBh.</ls> &c.:	<div n="vp"/><ab>Pass.</ab> <s>-dIyate</s>, to be given away, be given, <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab>:
mw						451771	batch_20260804	2026-08-04	human	new	text	<div n="vp"/><ab>Caus.</ab> <s>-dApayati</s>, to cause to give, <ls>TS.</ls> &c. &c.;	<div n="vp"/><ab>Caus.</ab> <s>-dApayati</s>, to cause to give, <ls>TS.</ls> <ab>&c.</ab> <ab>&c.</ab>;
mw						451779	batch_20260804	2026-08-04	human	new	text	<s>pra/-tta</s> ¦ <lex>mfn.</lex> (for <s>pra-datta</s>) given away (also in marriage), offered, presented, granted, bestowed, <ls>TS.</ls> &c. &c.<info lex="m:f:n"/><info hui="b"/>	<s>pra/-tta</s> ¦ <lex>mfn.</lex> (for <s>pra-datta</s>) given away (also in marriage), offered, presented, granted, bestowed, <ls>TS.</ls> <ab>&c.</ab> <ab>&c.</ab><info lex="m:f:n"/><info hui="b"/>
mw						451788	batch_20260804	2026-08-04	human	new	text	<s>pra-da</s> ¦ <lex>mf(<s>A</s>)n.</lex> giving, yielding, offering, granting, bestowing, causing, effecting, uttering, speaking (<ab>cf.</ab> <s>anna-</s>, <s>jaya-</s>, <s>bahu-</s>, <s>suKa-</s>, <s>-SApa</s> &c.)<info lex="m:f#A:n"/>	<s>pra-da</s> ¦ <lex>mf(<s>A</s>)n.</lex> giving, yielding, offering, granting, bestowing, causing, effecting, uttering, speaking (<ab>cf.</ab> <s>anna-</s>, <s>jaya-</s>, <s>bahu-</s>, <s>suKa-</s>, <s>-SApa</s> <ab>&c.</ab>)<info lex="m:f#A:n"/>
mw						451806	batch_20260804	2026-08-04	human	new	text	<s>pra-dAtavya</s> ¦ <lex>mfn.</lex> to be given (also in marriage) or offered or presented or restored or imparted &c. (<s>tezAM saMskftam pradAtavyam</s>, to these <lang>Sanskṛt</lang> is to be imparted <ab>i.e.</ab> these are to be taught <lang>Sanskṛt</lang>, <ls>Sāh.</ls>), <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="m:f:n"/>	<s>pra-dAtavya</s> ¦ <lex>mfn.</lex> to be given (also in marriage) or offered or presented or restored or imparted <ab>&c.</ab> (<s>tezAM saMskftam pradAtavyam</s>, to these <lang>Sanskṛt</lang> is to be imparted <ab>i.e.</ab> these are to be taught <lang>Sanskṛt</lang>, <ls>Sāh.</ls>), <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						451812	batch_20260804	2026-08-04	human	new	text	<s>pra-˚dAtf/</s> ¦ <lex>m.</lex> a giver, bestower (mostly in <ab>comp.</ab> with the object, rarely with the receiver), <ls>AV.</ls> &c. &c.<info lex="m"/>	<s>pra-˚dAtf/</s> ¦ <lex>m.</lex> a giver, bestower (mostly in <ab>comp.</ab> with the object, rarely with the receiver), <ls>AV.</ls> <ab>&c.</ab> <ab>&c.</ab><info lex="m"/>
mw						451836	batch_20260804	2026-08-04	human	new	text	<hom>1.</hom> <s>pra-dA/na</s> ¦ <lex>n.</lex> (for <hom>2.</hom> See below) giving, bestowal, presentation (<ab>esp.</ab> of an offering in the fire; also <ab>N.</ab> of the sacred text recited on this occasion), <ls>TS.</ls> &c. &c.<info lex="n"/>	<hom>1.</hom> <s>pra-dA/na</s> ¦ <lex>n.</lex> (for <hom>2.</hom> See below) giving, bestowal, presentation (<ab>esp.</ab> of an offering in the fire; also <ab>N.</ab> of the sacred text recited on this occasion), <ls>TS.</ls> <ab>&c.</ab> <ab>&c.</ab><info lex="n"/>
mw						451839	batch_20260804	2026-08-04	human	new	text	¦ a gift, donation, <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="inh"/>	¦ a gift, donation, <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="inh"/>
mw						451842	batch_20260804	2026-08-04	human	new	text	¦ giving away in marriage, <ls>Mn.</ls>; <ls>Yājñ.</ls> &c.<info lex="inh"/>	¦ giving away in marriage, <ls>Mn.</ls>; <ls>Yājñ.</ls> <ab>&c.</ab><info lex="inh"/>
mw						451896	batch_20260804	2026-08-04	human	new	text	<s>pra-˚dAyaka</s> ¦ <lex>mfn.</lex> giving, granting, presenting, bestowing (<ab>gen.</ab> or <ab>comp.</ab>), <ls>MBh.</ls>; <ls>R.</ls> &c.<info lex="m:f:n"/>	<s>pra-˚dAyaka</s> ¦ <lex>mfn.</lex> giving, granting, presenting, bestowing (<ab>gen.</ab> or <ab>comp.</ab>), <ls>MBh.</ls>; <ls>R.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						451902	batch_20260804	2026-08-04	human	new	text	<s>pra-˚dAyin</s> ¦ <lex>mfn.</lex> <ab>id.</ab>, <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="m:f:n"/>	<s>pra-˚dAyin</s> ¦ <lex>mfn.</lex> <ab>id.</ab>, <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						451917	batch_20260804	2026-08-04	human	new	text	<s>pra-deya</s> ¦ <lex>mf(<s>A</s>)n.</lex> to be given or presented or granted or offered or communicated or imparted or taught (with <ab>dat.</ab>, sometimes in <ab>comp.</ab> with the recipient), <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="m:f#A:n"/>	<s>pra-deya</s> ¦ <lex>mf(<s>A</s>)n.</lex> to be given or presented or granted or offered or communicated or imparted or taught (with <ab>dat.</ab>, sometimes in <ab>comp.</ab> with the recipient), <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="m:f#A:n"/>
mw						451956	batch_20260804	2026-08-04	human	new	text	<s>pra-√ diS</s> ¦ <ab>P.</ab> <ab>Ā.</ab> <s>-diSati</s>, <s>˚te</s>, to point out, show, indicate, declare, appoint, fix, ordain, <ls>RV.</ls> &c. &c.;	<s>pra-√ diS</s> ¦ <ab>P.</ab> <ab>Ā.</ab> <s>-diSati</s>, <s>˚te</s>, to point out, show, indicate, declare, appoint, fix, ordain, <ls>RV.</ls> <ab>&c.</ab> <ab>&c.</ab>;
mw						451958	batch_20260804	2026-08-04	human	new	text	<div n="to"/>to assign, apportion, grant, <ls>Mn.</ls>; <ls>MBh.</ls> (<s>-diSyati</s>, <ls n="MBh.">i, 6472</ls>), <ls>Kāv.</ls> &c.:	<div n="to"/>to assign, apportion, grant, <ls>Mn.</ls>; <ls>MBh.</ls> (<s>-diSyati</s>, <ls n="MBh.">i, 6472</ls>), <ls>Kāv.</ls> <ab>&c.</ab>:
mw						451969	batch_20260804	2026-08-04	human	new	text	¦ an intermediate point or half-quarter (as northeast), <ls>AV.</ls>; &c.<info lex="inh"/>	¦ an intermediate point or half-quarter (as northeast), <ls>AV.</ls>; <ab>&c.</ab><info lex="inh"/>
mw						451972	batch_20260804	2026-08-04	human	new	text	<s>pra/-˚dizwa</s> ¦ (<s>pra/-</s>), <lex>mfn.</lex> pointed out, indicated, fixed, ordained, <ls>RV.</ls>; &c.<info lex="m:f:n"/>	<s>pra/-˚dizwa</s> ¦ (<s>pra/-</s>), <lex>mfn.</lex> pointed out, indicated, fixed, ordained, <ls>RV.</ls>; <ab>&c.</ab><info lex="m:f:n"/>
mw						451981	batch_20260804	2026-08-04	human	new	text	¦ an example (in grammar, law &c.), <ls>RPrāt.</ls>; <ls>MBh.</ls>; <ls>Yājñ., Sch.</ls><info lex="inh"/>	¦ an example (in grammar, law <ab>&c.</ab>), <ls>RPrāt.</ls>; <ls>MBh.</ls>; <ls>Yājñ., Sch.</ls><info lex="inh"/>
mw						451984	batch_20260804	2026-08-04	human	new	text	¦ a spot, region, place, country, district (often in <ab>comp.</ab> with a part of the body, <ab>e.g.</ab> <s>kaRWa-</s>, <s>hfdaya-</s>), <ls>MBh.</ls>; <ls>Kāv.</ls> &c. (<lex type="hwalt">n.</lex>, <ls>Pañcad.</ls>)<info lex="n"/><info lex="inh"/>	¦ a spot, region, place, country, district (often in <ab>comp.</ab> with a part of the body, <ab>e.g.</ab> <s>kaRWa-</s>, <s>hfdaya-</s>), <ls>MBh.</ls>; <ls>Kāv.</ls> <ab>&c.</ab> (<lex type="hwalt">n.</lex>, <ls>Pañcad.</ls>)<info lex="n"/><info lex="inh"/>
mw						452032	batch_20260804	2026-08-04	human	new	text	<s>pra-˚deSinI</s> ¦ <lex>f.</lex> the forefinger (or the corresponding toe), <ls>ŚrS.</ls>; <ls>MBh.</ls> &c.<info lex="f"/>	<s>pra-˚deSinI</s> ¦ <lex>f.</lex> the forefinger (or the corresponding toe), <ls>ŚrS.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="f"/>
mw						452041	batch_20260804	2026-08-04	human	new	text	<s>pra-˚digDa</s> ¦ <lex>mfn.</lex> smeared over, anointed, stained or covered with (<ab>instr.</ab> or <ab>comp.</ab>), <ls>ib.</ls>; <ls>MBh.</ls>; <ls>R.</ls> &c.<info lex="m:f:n"/><info hui="b"/>	<s>pra-˚digDa</s> ¦ <lex>mfn.</lex> smeared over, anointed, stained or covered with (<ab>instr.</ab> or <ab>comp.</ab>), <ls>ib.</ls>; <ls>MBh.</ls>; <ls>R.</ls> <ab>&c.</ab><info lex="m:f:n"/><info hui="b"/>
